PLAYER_ID,PLAYER_NAME,GP,MIN,role,FGA,ZONE_FGA,FGA_DIFFERENCE,coverage_ok
1628420,Monte Morris,45,12.7,Guard,195,195.0,0.0,True
1629021,Moritz Wagner,30,18.8,Big,249,249.0,0.0,True
1629650,Moses Brown,13,9.1,,49,49.0,0.0,True
1630541,Moses Moody,74,22.3,Guard,568,568.0,0.0,True
1631243,Mouhamed Gueye,33,16.1,Wing,171,171.0,0.0,True
1631217,Moussa Diabaté,71,17.5,Wing,280,280.0,0.0,True
1626167,Myles Turner,72,30.2,Big,811,811.0,0.0,True
1642368,N'Faly Dante,4,12.7,Big,13,13.0,0.0,True
1641772,Nae'Qwan Tomlin,5,12.7,Wing,32,32.0,0.0,True
1630230,Naji Marshall,69,27.8,Wing,712,712.0,0.0,True
1631466,Nate Williams,20,7.3,Guard,62,62.0,0.0,True
1629675,Naz Reid,80,27.5,Big,923,923.0,0.0,True
1629674,Neemias Queta,62,13.9,Big,203,203.0,0.0,True
1629651,Nic Claxton,70,26.9,Big,568,568.0,0.0,True
1630208,Nick Richards,57,22.0,Big,347,347.0,0.0,True
1641733,Nick Smith Jr.,60,22.8,Guard,568,568.0,0.0,True
1629638,Nickeil Alexander-Walker,82,25.3,Guard,616,616.0,0.0,True
201587,Nicolas Batum,78,17.5,Wing,238,238.0,0.0,True
203999,Nikola Jokić,70,36.7,Big,1364,1364.0,0.0,True
1631107,Nikola Jović,46,25.1,Wing,377,377.0,0.0,True
202696,Nikola Vučević,73,31.2,Big,1038,1038.0,0.0,True
1641730,Noah Clowney,46,22.7,Big,372,372.0,0.0,True
1626181,Norman Powell,60,32.6,Guard,945,945.0,0.0,True
1628384,OG Anunoby,74,36.6,Wing,1027,1027.0,0.0,True
1630167,Obi Toppin,79,19.6,Wing,599,599.0,0.0,True
1630534,Ochai Agbaji,64,27.2,Guard,534,534.0,0.0,True
1641765,Olivier-Maxence Prosper,52,11.2,Wing,174,174.0,0.0,True
1630168,Onyeka Okongwu,74,27.9,Big,684,684.0,0.0,True
1631115,Orlando Robinson,44,17.5,,261,261.0,0.0,True
1631131,Oscar Tshiebwe,14,18.2,Big,70,70.0,0.0,True
1629052,Oshae Brissett,6,23.7,,39,39.0,0.0,True
1642345,Oso Ighodaro,61,17.1,Wing,187,187.0,0.0,True
1631172,Ousmane Dieng,37,10.9,Wing,125,125.0,0.0,True
200782,P.J. Tucker,3,19.3,Wing,7,7.0,0.0,True
1629023,P.J. Washington,57,32.2,Wing,665,665.0,0.0,True
1628408,PJ Dozier,9,3.9,,3,3.0,0.0,True
1641790,PJ Hall,19,3.5,Big,24,24.0,0.0,True
1642359,Pacôme Dadiet,18,6.2,Wing,31,31.0,0.0,True
1631094,Paolo Banchero,46,34.4,Wing,911,911.0,0.0,True
1627783,Pascal Siakam,78,32.7,Wing,1182,1182.0,0.0,True
1626192,Pat Connaughton,41,14.7,Guard,177,177.0,0.0,True
1630311,Pat Spencer,39,6.4,Guard,101,101.0,0.0,True
1631116,Patrick Baldwin Jr.,24,4.4,Wing,35,35.0,0.0,True
1630172,Patrick Williams,63,25.0,Wing,516,516.0,0.0,True
201988,Patty Mills,29,11.1,Guard,96,96.0,0.0,True
202331,Paul George,41,32.5,Wing,570,570.0,0.0,True
1630194,Paul Reed,45,9.7,Wing,142,142.0,0.0,True
1630202,Payton Pritchard,80,28.4,Guard,866,866.0,0.0,True
1641796,Pelle Larsson,55,14.2,Guard,203,203.0,0.0,True
1631250,Pete Nance,13,10.6,Wing,32,32.0,0.0,True
1631212,Peyton Watson,68,24.3,Guard,428,428.0,0.0,True
1630762,Phillip Wheeler,5,8.9,,21,,,False
1630173,Precious Achiuwa,57,20.5,Wing,327,327.0,0.0,True
1629656,Quentin Grimes,75,26.8,Guard,823,823.0,0.0,True
1631245,Quenton Jackson,28,13.6,Guard,122,122.0,0.0,True
1642439,Quincy Olivari,2,5.2,,5,5.0,0.0,True
1642366,Quinten Post,42,16.3,Big,274,274.0,0.0,True
1629628,RJ Barrett,58,32.2,Wing,982,982.0,0.0,True
1642484,RayJ Dennis,11,6.4,Guard,33,33.0,0.0,True
1641712,Rayan Rupert,52,8.8,Wing,142,142.0,0.0,True
1641736,Reece Beekman,36,13.0,Guard,107,107.0,0.0,True
1642263,Reed Sheppard,52,12.6,Guard,239,239.0,0.0,True
202704,Reggie Jackson,31,12.4,,133,133.0,0.0,True
1626158,Richaun Holmes,31,17.2,Wing,139,139.0,0.0,True
1641741,Ricky Council IV,73,17.1,Guard,463,463.0,0.0,True
1642434,Riley Minix,1,6.8,Wing,1,,,False
1642265,Rob Dillingham,49,10.5,Guard,211,211.0,0.0,True
1629057,Robert Williams III,20,17.6,Big,78,78.0,0.0,True
1631199,Ron Harper Jr.,1,17.0,Wing,8,8.0,0.0,True
1641842,Ronald Holland II,81,15.6,Wing,416,416.0,0.0,True
1626220,Royce O'Neale,75,24.5,Wing,570,570.0,0.0,True
203497,Rudy Gobert,72,33.2,Big,510,510.0,0.0,True
1629060,Rui Hachimura,59,31.7,Wing,576,576.0,0.0,True
201566,Russell Westbrook,75,27.9,Guard,831,831.0,0.0,True
1642346,Ryan Dunn,74,19.1,Wing,477,477.0,0.0,True
1631157,Ryan Rollins,56,14.6,Guard,271,271.0,0.0,True
1630573,Sam Hauser,71,21.7,Wing,474,474.0,0.0,True
1630241,Sam Merrill,71,19.7,Guard,424,424.0,0.0,True
1630572,Sandro Mamukelashvili,61,11.2,Big,281,281.0,0.0,True
1630583,Santi Aldama,65,25.5,Big,648,648.0,0.0,True
1630703,Scoot Henderson,66,26.7,Guard,685,685.0,0.0,True
1630567,Scottie Barnes,65,32.8,Wing,1063,1063.0,0.0,True
1630590,Scotty Pippen Jr.,79,21.3,Guard,594,594.0,0.0,True
203552,Seth Curry,68,15.6,Guard,343,343.0,0.0,True
1631101,Shaedon Sharpe,72,31.3,Guard,1104,1104.0,0.0,True
1628983,Shai Gilgeous-Alexander,76,34.2,Guard,1656,1656.0,0.0,True
1629003,Shake Milton,57,14.7,Guard,254,254.0,0.0,True
1631321,Sidy Cissoko,22,5.2,Guard,30,30.0,0.0,True
1631323,Simone Fontecchio,75,16.5,Wing,373,373.0,0.0,True
1627746,Skal Labissiere,4,3.0,,4,,,False
203915,Spencer Dinwiddie,79,27.0,Guard,682,682.0,0.0,True
1642461,Spencer Jones,20,6.2,Wing,34,34.0,0.0,True
1630649,Stanley Umude,22,3.9,Guard,26,26.0,0.0,True
201939,Stephen Curry,70,32.2,Guard,1258,1258.0,0.0,True
1642264,Stephon Castle,81,26.7,Guard,988,988.0,0.0,True
203500,Steven Adams,58,13.7,Big,167,167.0,0.0,True
1629004,Svi Mykhailiuk,38,20.0,Wing,302,302.0,0.0,True
204456,T.J. McConnell,79,17.9,Guard,624,624.0,0.0,True
201959,Taj Gibson,37,11.1,Wing,95,95.0,0.0,True
1629659,Talen Horton-Tucker,58,12.5,Guard,291,291.0,0.0,True
1631106,Tari Eason,57,24.9,Wing,559,559.0,0.0,True
1627752,Taurean Prince,80,27.1,Wing,514,514.0,0.0,True
1641707,Taylor Hendricks,3,24.8,Wing,18,18.0,0.0,True
1631386,Taze Moore,2,9.9,,10,10.0,0.0,True
1629611,Terance Mann,67,21.1,Wing,413,413.0,0.0,True
1629056,Terence Davis,1,7.9,Guard,2,,,False
1630545,Terrence Shannon Jr.,32,10.6,Wing,114,114.0,0.0,True
1626179,Terry Rozier,64,25.9,Guard,635,635.0,0.0,True
1630678,Terry Taylor,3,2.1,,1,,,False
1628418,Thomas Bryant,66,14.6,Big,321,321.0,0.0,True
1642275,Tidjane Salaün,60,20.7,Wing,345,345.0,0.0,True
203501,Tim Hardaway Jr.,77,28.0,Wing,680,680.0,0.0,True
202699,Tobias Harris,73,31.6,Wing,805,805.0,0.0,True
1642449,Tolu Smith,1,22.4,Wing,9,9.0,0.0,True
1628396,Tony Bradley,14,8.1,Big,45,45.0,0.0,True
1628470,Torrey Craig,26,12.1,Wing,90,90.0,0.0,True
1641787,Tosan Evbuomwan,28,23.7,Wing,220,220.0,0.0,True
1641739,Toumani Camara,78,32.7,Wing,716,716.0,0.0,True
1629027,Trae Young,76,36.0,Guard,1376,1376.0,0.0,True
1631218,Trayce Jackson-Davis,62,15.6,Wing,302,302.0,0.0,True
1630200,Tre Jones,46,19.7,Guard,238,238.0,0.0,True
1630544,Tre Mann,13,24.5,Guard,161,161.0,0.0,True
1630570,Trendon Watford,44,20.7,Wing,350,350.0,0.0,True
1642280,Trentyn Flowers,6,4.4,Wing,11,11.0,0.0,True
1630243,Trevelin Queen,31,13.9,Guard,147,147.0,0.0,True
1641725,Trey Alexander,24,4.9,Guard,41,41.0,0.0,True
1641998,Trey Jemison III,38,10.3,Big,74,74.0,0.0,True
1626168,Trey Lyles,69,19.6,Wing,374,374.0,0.0,True
1630530,Trey Murphy III,53,35.0,Wing,839,839.0,0.0,True
202684,Tristan Thompson,40,8.2,Big,71,71.0,0.0,True
1641774,Tristan Vukcevic,35,14.6,Wing,242,242.0,0.0,True
1641783,Tristan da Silva,74,22.0,Wing,483,483.0,0.0,True
1641803,Tristen Newton,8,2.0,Guard,8,8.0,0.0,True
1629660,Ty Jerome,70,19.9,Wing,618,618.0,0.0,True
1631102,TyTy Washington Jr.,16,7.4,Guard,45,45.0,0.0,True
1629639,Tyler Herro,77,35.4,Guard,1378,1378.0,0.0,True
1642278,Tyler Kolek,41,7.2,Guard,82,82.0,0.0,True
1641890,Tyler Smith,23,5.3,Wing,50,50.0,0.0,True
1630169,Tyrese Haliburton,73,33.6,Guard,1006,1006.0,0.0,True
1631213,Tyrese Martin,60,21.9,Wing,465,465.0,0.0,True
1630178,Tyrese Maxey,52,37.7,Guard,1091,1091.0,0.0,True
1630623,Tyson Etienne,7,21.6,Guard,52,52.0,0.0,True
1626145,Tyus Jones,81,26.8,Guard,683,683.0,0.0,True
1642279,Ulrich Chomche,7,4.6,Big,5,5.0,0.0,True
203995,Vasilije Micic,41,19.1,Guard,273,273.0,0.0,True
1641705,Victor Wembanyama,46,33.2,Big,857,857.0,0.0,True
1631246,Vince Williams Jr.,27,18.5,Guard,167,167.0,0.0,True
1628427,Vlatko Cancar,13,10.4,Wing,26,26.0,0.0,True
1630249,Vít Krejčí,57,20.2,Guard,292,292.0,0.0,True
1631117,Walker Kessler,58,30.0,Big,419,419.0,0.0,True
1628976,Wendell Carter Jr.,68,25.9,Big,491,491.0,0.0,True
1631111,Wendell Moore Jr.,36,13.9,Guard,126,126.0,0.0,True
1630214,Xavier Tillman,33,7.0,Wing,53,53.0,0.0,True
1642530,Yuki Kawamura,22,4.2,Guard,30,30.0,0.0,True
1641879,Yuri Collins,2,8.2,,3,3.0,0.0,True
1642274,Yves Missi,73,26.8,Big,492,492.0,0.0,True
1642258,Zaccharie Risacher,75,24.6,Wing,779,779.0,0.0,True
1628380,Zach Collins,64,15.3,Big,302,302.0,0.0,True
1641744,Zach Edey,66,21.5,Big,433,433.0,0.0,True
203897,Zach LaVine,74,35.2,Guard,1223,1223.0,0.0,True
1630192,Zeke Nnaji,57,10.7,Big,141,141.0,0.0,True
1630533,Ziaire Williams,63,24.5,Wing,520,520.0,0.0,True
1629627,Zion Williamson,30,28.6,Wing,508,508.0,0.0,True
1642389,Zyon Pullin,3,0.9,Guard,1,,,False
